advantage_over_reference_mean,ci_high,ci_low,condition,identity_count,metric,n_id,n_obs,reference,region,release_radius_mm
-0.007538477279129124,-0.004722887620477222,-0.010242103860967194,released_r150,20,masked_mae,384,8,hard,oral,150.0
0.32775049583641125,0.3916379677782766,0.2592664960281654,released_r150,20,masked_mae,384,8,hard,torso_outside_head_roi,150.0
-0.006983815169050561,0.003595184589780559,-0.017557482316735238,adaptive_r30,20,ssim,8,1,hard,full_frame,30.0
-0.013729171725836658,-0.0040044358067891795,-0.023943508897315405,adaptive_r30,20,ssim,8,4,hard,full_frame,30.0
-0.014945677206629782,-0.0053434532313119745,-0.024691554330998906,adaptive_r30,20,ssim,8,8,hard,full_frame,30.0
0.012683841940902527,0.01980139741940157,0.005764846567596708,adaptive_r30,20,ssim,384,1,hard,full_frame,30.0
0.006960000323526771,0.01253465664206127,0.0017611441016197316,adaptive_r30,20,ssim,384,4,hard,full_frame,30.0
0.004668620654514835,0.010493778962464523,-0.0005930325317950864,adaptive_r30,20,ssim,384,8,hard,full_frame,30.0
0.024393417508829236,0.0339082608540498,0.01541508943019883,adaptive_r30,20,ssim,8,1,released_r150,full_frame,30.0
0.027942188896916124,0.03856800719869858,0.01802908313319539,adaptive_r30,20,ssim,8,4,released_r150,full_frame,30.0
0.0272353823695864,0.03803317677407036,0.016609309560486278,adaptive_r30,20,ssim,8,8,released_r150,full_frame,30.0
0.00853699580544517,0.019092530307493034,-0.0022877121867523192,adaptive_r30,20,ssim,384,1,released_r150,full_frame,30.0
0.017062053716543946,0.025921660631217706,0.007577456513589092,adaptive_r30,20,ssim,384,4,released_r150,full_frame,30.0
0.020306972094944534,0.030621389395424286,0.00910345129313922,adaptive_r30,20,ssim,384,8,released_r150,full_frame,30.0
-0.019060285566818127,-0.00414864057675001,-0.03550480508378575,adaptive_r75,20,ssim,8,1,hard,full_frame,75.0
-0.032443212559728915,-0.018266220098417815,-0.04783653512145535,adaptive_r75,20,ssim,8,4,hard,full_frame,75.0
-0.03357092993600026,-0.019394897854044312,-0.048837579719367495,adaptive_r75,20,ssim,8,8,hard,full_frame,75.0
-0.010805905929633552,-0.003133022804700203,-0.018607211151115955,adaptive_r75,20,ssim,384,1,hard,full_frame,75.0
-0.025934334325067913,-0.019028021744029098,-0.03332921795095456,adaptive_r75,20,ssim,384,4,hard,full_frame,75.0
-0.027384164361726703,-0.0203174607242857,-0.03500867138306304,adaptive_r75,20,ssim,384,8,hard,full_frame,75.0
0.012316947111061669,0.0192182900996081,0.005480793751776233,adaptive_r75,20,ssim,8,1,released_r150,full_frame,75.0
0.009228148063023873,0.016598882874981936,0.0014197493750940074,adaptive_r75,20,ssim,8,4,released_r150,full_frame,75.0
0.008610129640215916,0.0164149553204576,0.0005012616142630632,adaptive_r75,20,ssim,8,8,released_r150,full_frame,75.0
-0.01495275206509091,-0.005264093155662207,-0.02466430289582128,adaptive_r75,20,ssim,384,1,released_r150,full_frame,75.0
-0.01583228093205074,-0.006888000200869451,-0.02501177876849064,adaptive_r75,20,ssim,384,4,released_r150,full_frame,75.0
-0.011745812921297002,-0.0015378600855668362,-0.021789965602968444,adaptive_r75,20,ssim,384,8,released_r150,full_frame,75.0
-0.02677487305232455,-0.00975689530816106,-0.04497087745971624,adaptive_r150,20,ssim,8,1,hard,full_frame,150.0
