advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,seed_aggregation,seed_count
-0.41487109718682935,-0.16698593678431264,-0.6556394828460779,released,0.25,20,masked_psnr,128,8,oral,paired effect averaged within identity across seeds,3
-2.000369760428773,-0.3863328322991728,-3.342081365926948,adaptive,0.15,20,masked_psnr,384,1,background,paired effect averaged within identity across seeds,3
-2.116674428161197,-1.1807599198094934,-3.138489419807921,released,0.1,20,masked_psnr,384,1,background,paired effect averaged within identity across seeds,3
0.21837053025685585,0.5204583694914706,-0.08689459771253143,adaptive,0.6,20,masked_psnr,384,1,eyes,paired effect averaged within identity across seeds,3
-0.11743392059565867,0.24771131449691372,-0.4916868091159736,released,0.4,20,masked_psnr,384,1,eyes,paired effect averaged within identity across seeds,3
0.10280234263483905,0.5957612969418088,-0.39498296930376803,adaptive,0.55,20,masked_psnr,384,1,flame_supported,paired effect averaged within identity across seeds,3
0.24378758729957967,0.7650525898790013,-0.2750534520509986,released,0.5,20,masked_psnr,384,1,flame_supported,paired effect averaged within identity across seeds,3
6.232919080516982,7.483841505096664,4.912265839004804,adaptive,1.0,20,masked_psnr,384,1,flame_unsupported,paired effect averaged within identity across seeds,3
6.852885601226307,8.049672492351485,5.599463355376091,released,1.0,20,masked_psnr,384,1,flame_unsupported,paired effect averaged within identity across seeds,3
4.724598399748748,5.722820136435081,3.6371041193247695,adaptive,0.95,20,masked_psnr,384,1,foreground,paired effect averaged within identity across seeds,3
5.162284851457912,6.143576459704797,4.098364100489879,released,0.95,20,masked_psnr,384,1,foreground,paired effect averaged within identity across seeds,3
2.9785872953200396,3.685228863300055,2.194188169891418,adaptive,0.95,20,masked_psnr,384,1,full_frame,paired effect averaged within identity across seeds,3
3.4330461076212244,4.138581681235378,2.671779254705636,released,1.0,20,masked_psnr,384,1,full_frame,paired effect averaged within identity across seeds,3
-0.6279359811521854,-0.34911133447259485,-0.8966330249639826,adaptive,0.2,20,masked_psnr,384,1,oral,paired effect averaged within identity across seeds,3
-0.4867552454427102,-0.21124495941501548,-0.7553432536759321,released,0.3,20,masked_psnr,384,1,oral,paired effect averaged within identity across seeds,3
-2.1719287785466705,-0.6195585104812509,-3.4813846304788867,adaptive,0.05,20,masked_psnr,384,4,background,paired effect averaged within identity across seeds,3
-2.437799507181179,-1.5465267182815683,-3.4498047425016543,released,0.1,20,masked_psnr,384,4,background,paired effect averaged within identity across seeds,3
0.08187350003707969,0.4010154717271866,-0.21136148112146144,adaptive,0.5,20,masked_psnr,384,4,eyes,paired effect averaged within identity across seeds,3
-0.04395675462993385,0.35691863427008497,-0.4465482099567461,released,0.5,20,masked_psnr,384,4,eyes,paired effect averaged within identity across seeds,3
-0.12378329561442838,0.3848480286657266,-0.6116063694415259,adaptive,0.45,20,masked_psnr,384,4,flame_supported,paired effect averaged within identity across seeds,3
0.17254193228108877,0.7496304562860934,-0.38333812238992016,released,0.45,20,masked_psnr,384,4,flame_supported,paired effect averaged within identity across seeds,3
6.158316792712923,7.35129091014261,4.904031503923649,adaptive,1.0,20,masked_psnr,384,4,flame_unsupported,paired effect averaged within identity across seeds,3
6.782084535304669,7.947659128667438,5.574026015586078,released,1.0,20,masked_psnr,384,4,flame_unsupported,paired effect averaged within identity across seeds,3
4.701829742587405,5.657036713563268,3.6794098352584186,adaptive,0.95,20,masked_psnr,384,4,foreground,paired effect averaged within identity across seeds,3
5.212276130275241,6.158865851610498,4.14985931117882,released,1.0,20,masked_psnr,384,4,foreground,paired effect averaged within identity across seeds,3
2.9101903834216998,3.6016960618057565,2.1972073821633247,adaptive,0.9,20,masked_psnr,384,4,full_frame,paired effect averaged within identity across seeds,3
3.368869707014897,4.078563894102027,2.632452359531867,released,1.0,20,masked_psnr,384,4,full_frame,paired effect averaged within identity across seeds,3
-0.7895923317715269,-0.5275279298363182,-1.0564840845099381,adaptive,0.1,20,masked_psnr,384,4,oral,paired effect averaged within identity across seeds,3
-0.6502738185795616,-0.38494829235566363,-0.909393161080159,released,0.15,20,masked_psnr,384,4,oral,paired effect averaged within identity across seeds,3
-2.1212946999997273,-0.6301851769486987,-3.3178282693147123,adaptive,0.05,20,masked_psnr,384,8,background,paired effect averaged within identity across seeds,3
-2.5577503594578497,-1.6694020252160788,-3.556086525303812,released,0.05,20,masked_psnr,384,8,background,paired effect averaged within identity across seeds,3
0.2358112994788364,0.5570062607221918,-0.076406106676404,adaptive,0.65,20,masked_psnr,384,8,eyes,paired effect averaged within identity across seeds,3
-0.0037685145802552,0.394698565996456,-0.4359978642518382,released,0.45,20,masked_psnr,384,8,eyes,paired effect averaged within identity across seeds,3
-0.15949031991007728,0.36355789453811194,-0.693600186463494,adaptive,0.45,20,masked_psnr,384,8,flame_supported,paired effect averaged within identity across seeds,3
0.11020003456868173,0.7172471569359934,-0.482998092022991,released,0.45,20,masked_psnr,384,8,flame_supported,paired effect averaged within identity across seeds,3
6.2646958247145985,7.453052434577162,5.025055987944154,adaptive,1.0,20,masked_psnr,384,8,flame_unsupported,paired effect averaged within identity across seeds,3
6.9410298050773465,8.097263742745032,5.726018874440219,released,1.0,20,masked_psnr,384,8,flame_unsupported,paired effect averaged within identity across seeds,3
4.810717984606894,5.772242577884238,3.7911798943177266,adaptive,1.0,20,masked_psnr,384,8,foreground,paired effect averaged within identity across seeds,3
5.338831942604623,6.297591012127136,4.290923167522933,released,1.0,20,masked_psnr,384,8,foreground,paired effect averaged within identity across seeds,3
2.971138939261738,3.680914297126644,2.265195736075709,adaptive,0.9,20,masked_psnr,384,8,full_frame,paired effect averaged within identity across seeds,3
3.3437250182678233,4.078582592487808,2.6162370599222355,released,0.95,20,masked_psnr,384,8,full_frame,paired effect averaged within identity across seeds,3
-0.7993880742883137,-0.5093144404175274,-1.089177495850088,adaptive,0.15,20,masked_psnr,384,8,oral,paired effect averaged within identity across seeds,3
-0.6961173816643262,-0.4281651946720404,-0.9480051114813739,released,0.15,20,masked_psnr,384,8,oral,paired effect averaged within identity across seeds,3
