ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,seed_aggregation,seed_count
20.1921233857839,16.531101014089753,20,18.278903505464825,hard,masked_psnr,8,8,background,mean within held-out identity before identity bootstrap,3
20.71882546468731,19.702077372649764,20,20.205472546662683,hard,masked_psnr,8,8,eyes,mean within held-out identity before identity bootstrap,3
18.03477487445152,17.06381373050369,20,17.55322106543229,hard,masked_psnr,8,8,flame_supported,mean within held-out identity before identity bootstrap,3
5.60809032380249,3.4331257425885906,20,4.440906727154957,hard,masked_psnr,8,8,flame_unsupported,mean within held-out identity before identity bootstrap,3
10.449896764434758,8.277057968405723,20,9.282131700950686,hard,masked_psnr,8,8,foreground,mean within held-out identity before identity bootstrap,3
12.285671393138308,10.309507637175304,20,11.25063628175227,hard,masked_psnr,8,8,full_frame,mean within held-out identity before identity bootstrap,3
20.5872815698319,19.608793646317256,20,20.058126799836558,hard,masked_psnr,8,8,oral,mean within held-out identity before identity bootstrap,3
21.72351829743816,14.937623496396482,20,17.7660942603611,released,masked_psnr,8,1,background,mean within held-out identity before identity bootstrap,3
20.83671097926947,19.257673205257937,20,20.075752617724348,released,masked_psnr,8,1,eyes,mean within held-out identity before identity bootstrap,3
16.086075558338916,14.63548819266717,20,15.365705962207993,released,masked_psnr,8,1,flame_supported,mean within held-out identity before identity bootstrap,3
8.08901225262225,6.0802755360922305,20,7.0654800880082105,released,masked_psnr,8,1,flame_unsupported,mean within held-out identity before identity bootstrap,3
11.922925522148732,10.059064660801877,20,10.95633768618386,released,masked_psnr,8,1,foreground,mean within held-out identity before identity bootstrap,3
12.80820505639397,11.501327056617368,20,12.13947996601507,released,masked_psnr,8,1,full_frame,mean within held-out identity before identity bootstrap,3
20.88943154690161,18.969961585065683,20,19.80899671891293,released,masked_psnr,8,1,oral,mean within held-out identity before identity bootstrap,3
21.86275631349255,14.924706018075309,20,17.986196272387694,released,masked_psnr,8,4,background,mean within held-out identity before identity bootstrap,3
20.60886181218203,19.08732005310363,20,19.84567475770314,released,masked_psnr,8,4,eyes,mean within held-out identity before identity bootstrap,3
16.378790701872727,15.09444510732339,20,15.746000565627531,released,masked_psnr,8,4,flame_supported,mean within held-out identity before identity bootstrap,3
8.28080455359719,6.314543867176498,20,7.276756386375079,released,masked_psnr,8,4,flame_unsupported,mean within held-out identity before identity bootstrap,3
12.098262998635754,10.37609097084423,20,11.228847969973627,released,masked_psnr,8,4,foreground,mean within held-out identity before identity bootstrap,3
12.975976556619097,11.671970889790842,20,12.33017837320477,released,masked_psnr,8,4,full_frame,mean within held-out identity before identity bootstrap,3
20.919456849591807,18.80449064939119,20,19.715609904474974,released,masked_psnr,8,4,oral,mean within held-out identity before identity bootstrap,3
21.468602736203245,15.073543835031607,20,17.90281546417369,released,masked_psnr,8,8,background,mean within held-out identity before identity bootstrap,3
20.460714693819753,19.12016584721444,20,19.803170061729098,released,masked_psnr,8,8,eyes,mean within held-out identity before identity bootstrap,3
16.53306858848405,15.224377577588308,20,15.866847375766133,released,masked_psnr,8,8,flame_supported,mean within held-out identity before identity bootstrap,3
8.438489954938458,6.400575000020646,20,7.399986975208337,released,masked_psnr,8,8,flame_unsupported,mean within held-out identity before identity bootstrap,3
12.242469925782492,10.417689181441041,20,11.306866133495856,released,masked_psnr,8,8,foreground,mean within held-out identity before identity bootstrap,3
13.138128375617066,11.72696253576624,20,12.422569392558282,released,masked_psnr,8,8,full_frame,mean within held-out identity before identity bootstrap,3
20.020327980909485,18.901121193347887,20,19.446284783194805,released,masked_psnr,8,8,oral,mean within held-out identity before identity bootstrap,3
18.201093988569603,13.466015919913701,20,15.497899832598387,adaptive,masked_psnr,32,1,background,mean within held-out identity before identity bootstrap,3
21.22357787615912,20.277965543050428,20,20.74466206291065,adaptive,masked_psnr,32,1,eyes,mean within held-out identity before identity bootstrap,3
17.104509807105067,15.962863779990816,20,16.537156039850025,adaptive,masked_psnr,32,1,flame_supported,mean within held-out identity before identity bootstrap,3
10.817706908827493,9.382009649273074,20,10.116819745743292,adaptive,masked_psnr,32,1,flame_unsupported,mean within held-out identity before identity bootstrap,3
